tourist_id,age,grupo_edad,interests,preferred_tour_duration,accessibility,site_name,sites_visited,tour_duration,route_id,tourist_rating,system_response_time,recommendation_accuracy,vr_experience_quality,satisfaction,grupo
2266,48,45-59,"['History', 'Cultural']",3,FALSE,Eiffel Tower,"['Great Wall of China', 'Machu Picchu']",2,2266000,1.9,2.61,96,4.1,3,Sin Accesibilidad
2267,68,60+,"['Cultural', 'Architecture', 'History']",6,FALSE,Colosseum,"['Colosseum', 'Great Wall of China']",4,2267000,2.3,3.42,100,4.6,3,Sin Accesibilidad
2268,42,35-44,"['Architecture', 'Nature', 'Art']",5,FALSE,Machu Picchu,"['Colosseum', 'Eiffel Tower']",2,2268000,3.2,2.91,94,4.6,3,Sin Accesibilidad
2269,64,60+,"['Cultural', 'Nature', 'Architecture']",5,FALSE,Great Wall of China,"['Eiffel Tower', 'Machu Picchu', 'Taj Mahal']",9,2269000,3.9,1.97,87,4.6,4,Sin Accesibilidad
2270,40,35-44,"['Cultural', 'History']",6,TRUE,Taj Mahal,"['Great Wall of China', 'Eiffel Tower']",5,2270000,4,1.62,99,4.1,4,Accesibilidad
2271,22,Menores de 25,"['Cultural', 'Nature']",4,FALSE,Taj Mahal,['Great Wall of China'],1,2271000,1.9,4.36,96,4.4,3,Sin Accesibilidad
2272,56,45-59,"['Art', 'Nature', 'Architecture']",4,FALSE,Eiffel Tower,"['Great Wall of China', 'Machu Picchu']",4,2272000,3.2,3.18,93,4.8,3,Sin Accesibilidad
2273,28,25-34,"['Cultural', 'Architecture', 'History']",4,FALSE,Colosseum,"['Eiffel Tower', 'Machu Picchu']",5,2273000,3.5,3.63,93,4.9,4,Sin Accesibilidad
2274,21,Menores de 25,"['Nature', 'Cultural']",7,FALSE,Colosseum,['Colosseum'],1,2274000,1.7,3.05,88,4.2,3,Sin Accesibilidad
2275,63,60+,"['Cultural', 'Architecture', 'History']",8,FALSE,Eiffel Tower,"['Eiffel Tower', 'Great Wall of China']",4,2275000,4.7,4.73,100,4.7,5,Sin Accesibilidad
2276,41,35-44,"['Nature', 'Cultural', 'Architecture']",4,TRUE,Machu Picchu,"['Colosseum', 'Taj Mahal']",3,2276000,2.2,4.57,100,4.7,3,Accesibilidad
2277,53,45-59,"['Nature', 'Architecture', 'Cultural']",7,TRUE,Eiffel Tower,"['Colosseum', 'Machu Picchu', 'Great Wall of China']",6,2277000,3.9,1.57,86,5,4,Accesibilidad
2278,46,45-59,"['Art', 'Cultural']",8,TRUE,Great Wall of China,['Colosseum'],3,2278000,1.9,2.97,86,5,3,Accesibilidad
2279,55,45-59,"['Architecture', 'Art', 'Cultural']",6,FALSE,Machu Picchu,"['Great Wall of China', 'Taj Mahal']",5,2279000,2.2,1.51,86,4.2,3,Sin Accesibilidad
2280,27,25-34,"['Art', 'History', 'Nature']",8,TRUE,Eiffel Tower,"['Eiffel Tower', 'Colosseum', 'Taj Mahal']",6,2280000,2.3,2,91,4,3,Accesibilidad
2281,29,25-34,['Architecture'],8,TRUE,Colosseum,"['Colosseum', 'Great Wall of China']",3,2281000,2.2,3.26,87,5,3,Accesibilidad
2282,30,25-34,['History'],7,TRUE,Great Wall of China,"['Eiffel Tower', 'Great Wall of China']",5,2282000,2.8,3.41,94,4,3,Accesibilidad
2283,58,45-59,"['Art', 'Architecture', 'Nature']",7,TRUE,Taj Mahal,['Taj Mahal'],1,2283000,1.3,4.35,100,4.6,3,Accesibilidad
2284,69,60+,['Nature'],8,FALSE,Colosseum,"['Eiffel Tower', 'Machu Picchu']",5,2284000,2.9,4.98,93,4.6,3,Sin Accesibilidad
2285,59,45-59,['History'],3,TRUE,Machu Picchu,"['Great Wall of China', 'Colosseum', 'Machu Picchu']",7,2285000,3.1,1.54,86,4.3,3,Accesibilidad
2286,35,35-44,"['History', 'Nature']",3,TRUE,Eiffel Tower,"['Great Wall of China', 'Colosseum', 'Eiffel Tower']",9,2286000,2.5,4.79,91,4.9,3,Accesibilidad
2287,37,35-44,"['Art', 'History', 'Cultural']",5,TRUE,Great Wall of China,['Colosseum'],2,2287000,1.7,4.7,91,4.5,3,Accesibilidad
2288,52,45-59,"['Cultural', 'History', 'Art']",3,FALSE,Taj Mahal,"['Eiffel Tower', 'Taj Mahal', 'Great Wall of China']",9,2288000,3.3,1.67,95,4.1,3,Sin Accesibilidad
2289,41,35-44,"['Cultural', 'Nature']",3,TRUE,Machu Picchu,['Great Wall of China'],1,2289000,3.4,1.81,92,4.9,3,Accesibilidad
2290,69,60+,['Cultural'],8,FALSE,Eiffel Tower,['Colosseum'],1,2290000,3.5,2.91,100,4.2,4,Sin Accesibilidad
2291,18,Menores de 25,['Art'],4,TRUE,Eiffel Tower,"['Colosseum', 'Great Wall of China']",2,2291000,5,2.8,98,4.5,5,Accesibilidad
2292,37,35-44,"['Nature', 'Art', 'Architecture']",3,FALSE,Eiffel Tower,"['Colosseum', 'Great Wall of China', 'Eiffel Tower']",7,2292000,3.4,1.56,89,4.1,3,Sin Accesibilidad
2293,55,45-59,"['History', 'Art', 'Cultural']",3,FALSE,Machu Picchu,"['Taj Mahal', 'Colosseum']",5,2293000,2.4,2.13,91,4.2,3,Sin Accesibilidad
2294,30,25-34,"['Cultural', 'Architecture']",5,FALSE,Colosseum,['Machu Picchu'],2,2294000,3.4,3.78,97,4.2,3,Sin Accesibilidad
2295,55,45-59,['Nature'],5,FALSE,Eiffel Tower,"['Great Wall of China', 'Taj Mahal']",5,2295000,4.8,1.56,100,4.6,5,Sin Accesibilidad
2296,45,45-59,['Nature'],7,TRUE,Great Wall of China,['Great Wall of China'],3,2296000,3.4,2.31,97,4.4,3,Accesibilidad
2297,34,25-34,['Cultural'],5,TRUE,Eiffel Tower,"['Taj Mahal', 'Great Wall of China']",3,2297000,2.4,4.32,89,4.6,3,Accesibilidad
2298,37,35-44,"['History', 'Cultural']",4,TRUE,Machu Picchu,"['Colosseum', 'Eiffel Tower']",3,2298000,1.7,2.33,93,4.7,3,Accesibilidad
2299,55,45-59,"['Art', 'Nature', 'History']",8,FALSE,Taj Mahal,"['Eiffel Tower', 'Colosseum']",5,2299000,1.8,4.04,88,4.1,3,Sin Accesibilidad
2300,54,45-59,"['Architecture', 'Art']",3,TRUE,Taj Mahal,['Taj Mahal'],3,2300000,4,2.11,97,4.4,4,Accesibilidad
2301,42,35-44,"['Art', 'Cultural', 'History']",4,FALSE,Machu Picchu,"['Taj Mahal', 'Great Wall of China']",2,2301000,4.8,2.58,94,4.8,5,Sin Accesibilidad
2302,34,25-34,"['Nature', 'Art', 'Architecture']",4,TRUE,Taj Mahal,"['Eiffel Tower', 'Colosseum', 'Great Wall of China']",4,2302000,4.2,2.1,96,4.3,4,Accesibilidad
2303,37,35-44,['Cultural'],8,FALSE,Machu Picchu,"['Machu Picchu', 'Colosseum']",3,2303000,3.7,3.52,85,4.5,4,Sin Accesibilidad
2304,68,60+,['Art'],5,TRUE,Eiffel Tower,"['Eiffel Tower', 'Great Wall of China']",3,2304000,2.6,2.87,90,4.9,3,Accesibilidad
2305,53,45-59,['Cultural'],4,FALSE,Taj Mahal,"['Taj Mahal', 'Eiffel Tower', 'Machu Picchu']",5,2305000,3.3,1.73,100,4.1,3,Sin Accesibilidad
2306,39,35-44,"['Architecture', 'Cultural']",4,FALSE,Eiffel Tower,"['Eiffel Tower', 'Taj Mahal', 'Great Wall of China']",6,2306000,4.8,3.49,89,4.2,5,Sin Accesibilidad
2307,63,60+,['Nature'],5,FALSE,Colosseum,"['Machu Picchu', 'Taj Mahal']",3,2307000,1.5,1.98,91,4.7,3,Sin Accesibilidad
2308,69,60+,"['Cultural', 'History']",8,TRUE,Taj Mahal,"['Taj Mahal', 'Colosseum']",6,2308000,3.5,2.4,92,4.7,4,Accesibilidad
2309,37,35-44,['History'],6,TRUE,Eiffel Tower,"['Colosseum', 'Great Wall of China', 'Eiffel Tower']",8,2309000,2.2,1.8,87,5,3,Accesibilidad
2310,36,35-44,['Art'],5,FALSE,Great Wall of China,"['Great Wall of China', 'Taj Mahal']",5,2310000,3,3.97,97,5,3,Sin Accesibilidad
2311,49,45-59,"['Nature', 'History']",7,FALSE,Colosseum,"['Great Wall of China', 'Taj Mahal', 'Colosseum']",7,2311000,2.1,2.38,96,4.5,3,Sin Accesibilidad
2312,44,35-44,['Cultural'],8,FALSE,Colosseum,['Colosseum'],2,2312000,3,1.6,86,4.3,3,Sin Accesibilidad
2313,56,45-59,"['History', 'Nature']",8,FALSE,Taj Mahal,['Eiffel Tower'],2,2313000,4.8,3.42,95,4.3,5,Sin Accesibilidad
2314,66,60+,['Architecture'],4,FALSE,Colosseum,['Colosseum'],2,2314000,4.7,1.91,99,4.3,5,Sin Accesibilidad
2315,25,25-34,"['History', 'Nature', 'Cultural']",6,FALSE,Colosseum,['Colosseum'],3,2315000,1.5,3.93,90,4.1,3,Sin Accesibilidad
2316,44,35-44,"['Architecture', 'History']",6,TRUE,Great Wall of China,['Machu Picchu'],1,2316000,1.4,3.2,100,4.3,3,Accesibilidad
2317,18,Menores de 25,['Nature'],8,TRUE,Eiffel Tower,['Great Wall of China'],1,2317000,3.5,3.6,94,4.6,4,Accesibilidad
2318,54,45-59,"['Architecture', 'Cultural', 'History']",7,TRUE,Eiffel Tower,"['Eiffel Tower', 'Machu Picchu']",4,2318000,2.6,2.43,97,4.5,3,Accesibilidad
2319,61,60+,['History'],3,FALSE,Taj Mahal,"['Eiffel Tower', 'Great Wall of China', 'Taj Mahal']",9,2319000,5,1.55,93,4.4,5,Sin Accesibilidad
2320,43,35-44,"['Nature', 'Cultural', 'History']",8,TRUE,Eiffel Tower,['Taj Mahal'],1,2320000,1.8,2,95,4.7,3,Accesibilidad
2321,34,25-34,['Cultural'],5,TRUE,Machu Picchu,"['Eiffel Tower', 'Colosseum']",4,2321000,2.8,3.26,91,4.2,3,Accesibilidad
2322,24,Menores de 25,['History'],7,TRUE,Eiffel Tower,['Taj Mahal'],2,2322000,1.1,1.88,100,4.5,3,Accesibilidad
2323,53,45-59,"['Art', 'Cultural']",8,TRUE,Eiffel Tower,"['Colosseum', 'Taj Mahal']",6,2323000,3.3,3.3,97,4.8,3,Accesibilidad
2324,46,45-59,['History'],6,TRUE,Eiffel Tower,['Great Wall of China'],2,2324000,3.6,4.51,90,4.2,4,Accesibilidad
2325,66,60+,"['History', 'Art', 'Architecture']",7,TRUE,Colosseum,"['Colosseum', 'Taj Mahal']",3,2325000,4.5,3.02,87,4,5,Accesibilidad
2326,26,25-34,"['History', 'Art']",7,FALSE,Great Wall of China,['Eiffel Tower'],1,2326000,1.4,1.87,97,4.7,3,Sin Accesibilidad
2327,22,Menores de 25,"['Architecture', 'History', 'Nature']",5,FALSE,Machu Picchu,['Taj Mahal'],1,2327000,1,3.44,94,4.8,3,Sin Accesibilidad
2328,57,45-59,['Nature'],3,FALSE,Machu Picchu,['Eiffel Tower'],2,2328000,4.7,2.33,96,4.5,5,Sin Accesibilidad
2329,41,35-44,"['Cultural', 'Art', 'Architecture']",4,TRUE,Eiffel Tower,"['Eiffel Tower', 'Machu Picchu']",5,2329000,3.9,2.77,99,4.5,4,Accesibilidad
2330,45,45-59,"['Architecture', 'Art']",8,FALSE,Taj Mahal,"['Colosseum', 'Taj Mahal']",4,2330000,3.1,2.42,86,4.7,3,Sin Accesibilidad
2331,22,Menores de 25,['Cultural'],3,FALSE,Colosseum,['Great Wall of China'],2,2331000,1.1,4.38,87,4.1,3,Sin Accesibilidad
2332,53,45-59,"['Art', 'Nature']",8,FALSE,Machu Picchu,['Taj Mahal'],2,2332000,2.7,4.41,87,4.3,3,Sin Accesibilidad
2333,54,45-59,"['Cultural', 'Architecture']",8,TRUE,Eiffel Tower,"['Taj Mahal', 'Colosseum', 'Eiffel Tower']",6,2333000,1.1,2.01,92,4.4,3,Accesibilidad
2334,68,60+,"['Architecture', 'Cultural']",8,TRUE,Great Wall of China,"['Eiffel Tower', 'Great Wall of China']",2,2334000,3.4,1.68,97,4.2,3,Accesibilidad
2335,51,45-59,['Cultural'],5,TRUE,Eiffel Tower,['Taj Mahal'],2,2335000,1.1,3.07,95,4.8,3,Accesibilidad
2336,53,45-59,"['Cultural', 'Architecture', 'Nature']",8,FALSE,Colosseum,"['Machu Picchu', 'Eiffel Tower']",3,2336000,2.8,4.9,90,4.3,3,Sin Accesibilidad
2337,48,45-59,['History'],8,FALSE,Taj Mahal,['Colosseum'],1,2337000,4.6,3.84,98,4.9,5,Sin Accesibilidad
2338,48,45-59,['Nature'],5,TRUE,Great Wall of China,"['Colosseum', 'Taj Mahal', 'Great Wall of China']",6,2338000,4.6,3.86,92,4,5,Accesibilidad
2339,24,Menores de 25,['Architecture'],8,FALSE,Great Wall of China,"['Machu Picchu', 'Colosseum']",3,2339000,2.7,1.53,98,4.7,3,Sin Accesibilidad
2340,56,45-59,"['Art', 'Architecture']",8,TRUE,Great Wall of China,['Great Wall of China'],1,2340000,3.9,4.69,85,4.5,4,Accesibilidad
2341,41,35-44,"['Nature', 'Architecture']",6,TRUE,Great Wall of China,['Great Wall of China'],3,2341000,1.4,4.8,88,4.1,3,Accesibilidad
2342,28,25-34,"['Nature', 'Art']",8,TRUE,Great Wall of China,"['Colosseum', 'Taj Mahal']",2,2342000,4.1,2.17,85,4.1,4,Accesibilidad
2343,45,45-59,"['History', 'Art']",7,TRUE,Machu Picchu,"['Machu Picchu', 'Eiffel Tower', 'Taj Mahal']",7,2343000,4.5,4.59,85,4.2,5,Accesibilidad
2344,69,60+,"['History', 'Nature']",4,TRUE,Taj Mahal,"['Colosseum', 'Eiffel Tower']",4,2344000,4.9,2.52,95,4.6,5,Accesibilidad
2345,59,45-59,"['History', 'Art', 'Architecture']",4,TRUE,Great Wall of China,"['Great Wall of China', 'Taj Mahal', 'Colosseum']",7,2345000,2,1.82,99,4.8,3,Accesibilidad
2346,25,25-34,"['Nature', 'Architecture', 'Cultural']",7,TRUE,Taj Mahal,"['Great Wall of China', 'Colosseum']",2,2346000,2.1,1.76,97,4.2,3,Accesibilidad
2347,35,35-44,"['History', 'Nature', 'Architecture']",7,TRUE,Great Wall of China,"['Great Wall of China', 'Taj Mahal']",3,2347000,4.5,2.8,99,4.9,5,Accesibilidad
2348,49,45-59,"['Nature', 'History', 'Architecture']",6,TRUE,Great Wall of China,"['Taj Mahal', 'Colosseum', 'Machu Picchu']",9,2348000,2.7,4.86,93,4.7,3,Accesibilidad
2349,65,60+,"['Nature', 'Architecture']",3,TRUE,Machu Picchu,['Machu Picchu'],3,2349000,3,2.06,99,4.7,3,Accesibilidad
2350,63,60+,"['Nature', 'Art']",8,TRUE,Colosseum,"['Eiffel Tower', 'Machu Picchu']",3,2350000,2.3,3.39,96,4.6,3,Accesibilidad
2351,33,25-34,['Art'],7,FALSE,Eiffel Tower,"['Great Wall of China', 'Taj Mahal', 'Colosseum']",5,2351000,2.7,3.55,95,4.9,3,Sin Accesibilidad
2352,22,Menores de 25,"['Cultural', 'History', 'Art']",7,FALSE,Taj Mahal,"['Colosseum', 'Taj Mahal', 'Machu Picchu']",6,2352000,1.6,4.39,92,4.5,3,Sin Accesibilidad
2353,18,Menores de 25,['History'],4,FALSE,Great Wall of China,['Machu Picchu'],2,2353000,3.9,3.26,90,4.3,4,Sin Accesibilidad
2354,58,45-59,"['Cultural', 'Art']",8,FALSE,Machu Picchu,"['Great Wall of China', 'Colosseum', 'Eiffel Tower']",6,2354000,1.8,2,97,4.8,3,Sin Accesibilidad
2355,34,25-34,['Nature'],6,TRUE,Colosseum,"['Eiffel Tower', 'Machu Picchu', 'Great Wall of China']",7,2355000,2.3,3.91,93,5,3,Accesibilidad
2356,46,45-59,"['Cultural', 'Art', 'History']",6,TRUE,Taj Mahal,"['Machu Picchu', 'Taj Mahal', 'Colosseum']",7,2356000,3.7,3.68,86,4.6,4,Accesibilidad
2357,62,60+,['Art'],3,FALSE,Taj Mahal,['Machu Picchu'],3,2357000,1.4,3.66,94,4.9,3,Sin Accesibilidad
2358,44,35-44,"['History', 'Cultural', 'Architecture']",8,TRUE,Eiffel Tower,"['Colosseum', 'Great Wall of China', 'Taj Mahal']",4,2358000,3.6,5,95,4.3,4,Accesibilidad
2359,36,35-44,"['Nature', 'Architecture', 'History']",5,TRUE,Taj Mahal,"['Eiffel Tower', 'Machu Picchu']",6,2359000,4.8,2.88,89,4.1,5,Accesibilidad
2360,70,60+,"['Architecture', 'Art']",5,TRUE,Taj Mahal,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",4,2360000,4.9,3.64,85,4.4,5,Accesibilidad
2361,25,25-34,"['Nature', 'Art', 'History']",4,TRUE,Eiffel Tower,['Great Wall of China'],3,2361000,3.2,4.6,88,4.9,3,Accesibilidad
2362,18,Menores de 25,['Architecture'],7,FALSE,Machu Picchu,['Colosseum'],1,2362000,2.1,4.6,93,5,3,Sin Accesibilidad
2363,42,35-44,"['Architecture', 'Cultural']",7,FALSE,Colosseum,"['Taj Mahal', 'Colosseum']",3,2363000,5,4.88,100,4.2,5,Sin Accesibilidad
2364,40,35-44,['Nature'],4,FALSE,Eiffel Tower,"['Taj Mahal', 'Machu Picchu']",3,2364000,2.3,3.99,90,4.6,3,Sin Accesibilidad
2365,64,60+,"['Nature', 'Cultural', 'Architecture']",8,FALSE,Eiffel Tower,"['Taj Mahal', 'Eiffel Tower', 'Machu Picchu']",5,2365000,2.7,2.77,100,4.8,3,Sin Accesibilidad
2366,68,60+,"['Art', 'History']",4,TRUE,Taj Mahal,['Great Wall of China'],2,2366000,3,4.15,93,4.9,3,Accesibilidad
2367,68,60+,['History'],6,TRUE,Eiffel Tower,['Great Wall of China'],3,2367000,4.6,2,88,4.2,5,Accesibilidad
2368,62,60+,"['Architecture', 'Cultural', 'Nature']",6,TRUE,Machu Picchu,['Eiffel Tower'],1,2368000,1.1,4.2,99,4.8,3,Accesibilidad
2369,37,35-44,"['Art', 'Nature', 'Cultural']",4,TRUE,Great Wall of China,"['Great Wall of China', 'Eiffel Tower', 'Taj Mahal']",7,2369000,4.6,3.83,100,4.1,5,Accesibilidad
2370,65,60+,['Art'],7,TRUE,Machu Picchu,"['Eiffel Tower', 'Machu Picchu', 'Colosseum']",7,2370000,4.9,3.63,92,5,5,Accesibilidad
2371,42,35-44,"['Architecture', 'Art', 'Cultural']",4,FALSE,Colosseum,['Colosseum'],1,2371000,2.5,4.55,94,4.4,3,Sin Accesibilidad
2372,66,60+,['History'],3,FALSE,Colosseum,"['Eiffel Tower', 'Taj Mahal']",4,2372000,1.4,4.97,89,4.8,3,Sin Accesibilidad
2373,45,45-59,['Cultural'],8,TRUE,Machu Picchu,['Colosseum'],3,2373000,2.6,4.02,99,4.6,3,Accesibilidad
2374,62,60+,['Nature'],8,FALSE,Machu Picchu,"['Machu Picchu', 'Great Wall of China']",2,2374000,1.4,1.52,100,4.1,3,Sin Accesibilidad
2375,42,35-44,"['Art', 'Architecture']",8,FALSE,Eiffel Tower,['Colosseum'],1,2375000,1.3,1.69,95,4,3,Sin Accesibilidad
2376,51,45-59,"['Art', 'History', 'Nature']",3,FALSE,Eiffel Tower,['Eiffel Tower'],3,2376000,4.8,2.8,92,4.4,5,Sin Accesibilidad
2377,34,25-34,"['Nature', 'Art', 'Cultural']",5,TRUE,Taj Mahal,['Great Wall of China'],3,2377000,2.9,1.92,99,4,3,Accesibilidad
2378,43,35-44,"['Nature', 'Architecture', 'Art']",8,TRUE,Eiffel Tower,['Eiffel Tower'],2,2378000,2.3,3.55,99,4.8,3,Accesibilidad
2379,41,35-44,"['Art', 'Nature', 'Architecture']",6,FALSE,Colosseum,"['Machu Picchu', 'Taj Mahal']",4,2379000,1.6,4.2,99,4.6,3,Sin Accesibilidad
2380,40,35-44,['History'],5,FALSE,Colosseum,"['Taj Mahal', 'Colosseum']",2,2380000,1.5,3.2,92,4.8,3,Sin Accesibilidad
2381,23,Menores de 25,['Cultural'],3,TRUE,Colosseum,['Eiffel Tower'],2,2381000,2.6,3,98,4.4,3,Accesibilidad
2382,37,35-44,['History'],3,FALSE,Machu Picchu,"['Machu Picchu', 'Great Wall of China', 'Colosseum']",5,2382000,4.4,2.8,94,4.9,4,Sin Accesibilidad
2383,34,25-34,['Architecture'],7,FALSE,Colosseum,"['Taj Mahal', 'Machu Picchu']",2,2383000,2.8,3.36,96,4.4,3,Sin Accesibilidad
2384,23,Menores de 25,"['Art', 'Architecture', 'Cultural']",6,TRUE,Eiffel Tower,"['Eiffel Tower', 'Machu Picchu', 'Taj Mahal']",3,2384000,3.5,2.39,97,4.5,4,Accesibilidad
2385,61,60+,"['Nature', 'Art', 'Cultural']",4,FALSE,Machu Picchu,"['Machu Picchu', 'Colosseum', 'Eiffel Tower']",8,2385000,1.2,3.36,94,4.4,3,Sin Accesibilidad
2386,51,45-59,"['History', 'Architecture']",7,FALSE,Great Wall of China,['Taj Mahal'],3,2386000,1.9,4.62,100,4.1,3,Sin Accesibilidad
2387,22,Menores de 25,['Nature'],3,FALSE,Colosseum,['Great Wall of China'],1,2387000,3.5,2.87,85,5,4,Sin Accesibilidad
2388,58,45-59,"['History', 'Cultural', 'Nature']",3,FALSE,Colosseum,"['Great Wall of China', 'Eiffel Tower']",5,2388000,2.7,4.31,89,4.2,3,Sin Accesibilidad
2389,40,35-44,"['Architecture', 'Art']",7,FALSE,Machu Picchu,"['Colosseum', 'Great Wall of China']",3,2389000,3.8,4.59,97,4.7,4,Sin Accesibilidad
2390,59,45-59,"['Cultural', 'History']",4,TRUE,Colosseum,['Colosseum'],1,2390000,1.8,3.82,99,4.7,3,Accesibilidad
2391,63,60+,['Architecture'],8,FALSE,Eiffel Tower,['Colosseum'],1,2391000,3.8,4.26,99,4.5,4,Sin Accesibilidad
2392,40,35-44,"['History', 'Art', 'Nature']",8,FALSE,Colosseum,"['Colosseum', 'Great Wall of China']",4,2392000,2.5,4.09,86,4.4,3,Sin Accesibilidad
2393,45,45-59,['History'],3,FALSE,Eiffel Tower,['Eiffel Tower'],2,2393000,1,1.7,100,4.4,3,Sin Accesibilidad
2394,51,45-59,['Cultural'],8,TRUE,Machu Picchu,['Taj Mahal'],2,2394000,1.4,2.39,85,4.9,3,Accesibilidad
2395,53,45-59,"['History', 'Art', 'Nature']",3,TRUE,Colosseum,['Great Wall of China'],1,2395000,2.6,4.47,97,4.8,3,Accesibilidad
2396,27,25-34,"['Architecture', 'Nature']",3,TRUE,Eiffel Tower,['Colosseum'],3,2396000,2.8,2.5,89,4.5,3,Accesibilidad
2397,34,25-34,"['Cultural', 'Nature', 'History']",4,TRUE,Great Wall of China,"['Taj Mahal', 'Colosseum', 'Eiffel Tower']",6,2397000,1.8,2.65,99,4.4,3,Accesibilidad
2398,65,60+,"['Art', 'Cultural', 'Architecture']",5,FALSE,Colosseum,"['Eiffel Tower', 'Taj Mahal', 'Great Wall of China']",6,2398000,2.7,1.63,90,4.5,3,Sin Accesibilidad
2399,62,60+,['Nature'],8,TRUE,Great Wall of China,"['Great Wall of China', 'Machu Picchu', 'Colosseum']",8,2399000,1.4,4.84,99,5,3,Accesibilidad
2400,51,45-59,"['History', 'Cultural', 'Architecture']",4,TRUE,Great Wall of China,"['Taj Mahal', 'Colosseum', 'Machu Picchu']",6,2400000,2.4,4.37,90,4.8,3,Accesibilidad
2401,30,25-34,"['Nature', 'History', 'Cultural']",5,FALSE,Taj Mahal,['Taj Mahal'],1,2401000,2.1,4.05,97,4.3,3,Sin Accesibilidad
2402,35,35-44,"['Cultural', 'Architecture', 'History']",5,FALSE,Machu Picchu,['Colosseum'],1,2402000,2.1,1.53,100,4.2,3,Sin Accesibilidad
2403,42,35-44,['Cultural'],6,TRUE,Machu Picchu,"['Eiffel Tower', 'Machu Picchu', 'Great Wall of China']",3,2403000,4.3,4.02,98,4.2,4,Accesibilidad
2404,65,60+,"['Art', 'Cultural', 'Nature']",7,TRUE,Machu Picchu,"['Colosseum', 'Taj Mahal']",5,2404000,2.2,4.78,91,4.3,3,Accesibilidad
2405,38,35-44,['Architecture'],3,TRUE,Taj Mahal,"['Eiffel Tower', 'Great Wall of China']",4,2405000,4.2,3.55,85,4.3,4,Accesibilidad
2406,53,45-59,['History'],6,FALSE,Machu Picchu,['Great Wall of China'],3,2406000,2.7,1.94,89,5,3,Sin Accesibilidad
2407,58,45-59,"['Cultural', 'Nature']",8,FALSE,Colosseum,"['Colosseum', 'Machu Picchu']",4,2407000,4.3,4.85,88,4,4,Sin Accesibilidad
2408,66,60+,"['Nature', 'Cultural', 'History']",3,TRUE,Eiffel Tower,['Colosseum'],3,2408000,1.4,2.92,96,4.3,3,Accesibilidad
2409,36,35-44,"['Nature', 'Cultural', 'Architecture']",7,TRUE,Colosseum,"['Taj Mahal', 'Machu Picchu', 'Eiffel Tower']",6,2409000,1.9,2.92,88,4.5,3,Accesibilidad
2410,45,45-59,['History'],3,TRUE,Machu Picchu,['Taj Mahal'],3,2410000,2,1.96,99,4.1,3,Accesibilidad
2411,57,45-59,"['Nature', 'Cultural']",5,FALSE,Eiffel Tower,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",5,2411000,3.8,4.45,93,4.1,4,Sin Accesibilidad
2412,66,60+,"['Architecture', 'History', 'Nature']",3,FALSE,Eiffel Tower,"['Machu Picchu', 'Taj Mahal', 'Great Wall of China']",7,2412000,1.4,3.27,87,4.8,3,Sin Accesibilidad
2413,48,45-59,"['Architecture', 'History']",4,FALSE,Eiffel Tower,"['Eiffel Tower', 'Machu Picchu']",3,2413000,1.7,3.43,95,4.7,3,Sin Accesibilidad
2414,40,35-44,"['Cultural', 'Architecture']",6,TRUE,Eiffel Tower,"['Machu Picchu', 'Eiffel Tower']",4,2414000,1.7,3.91,95,4.4,3,Accesibilidad
2415,56,45-59,"['Cultural', 'Architecture']",4,FALSE,Eiffel Tower,"['Colosseum', 'Great Wall of China', 'Taj Mahal']",9,2415000,1.5,2.29,89,4.2,3,Sin Accesibilidad
2416,21,Menores de 25,['Cultural'],7,FALSE,Colosseum,"['Eiffel Tower', 'Colosseum']",4,2416000,3.7,3.08,92,4.1,4,Sin Accesibilidad
2417,57,45-59,['Nature'],4,FALSE,Machu Picchu,['Taj Mahal'],1,2417000,3.8,4.25,93,4.9,4,Sin Accesibilidad
2418,66,60+,['Nature'],4,TRUE,Eiffel Tower,"['Taj Mahal', 'Eiffel Tower', 'Colosseum']",6,2418000,4.8,3.57,100,4.3,5,Accesibilidad
2419,31,25-34,['History'],5,TRUE,Colosseum,"['Taj Mahal', 'Great Wall of China']",3,2419000,1.7,1.52,95,5,3,Accesibilidad
2420,38,35-44,['History'],4,FALSE,Colosseum,"['Eiffel Tower', 'Machu Picchu']",3,2420000,4.7,1.55,85,4.5,5,Sin Accesibilidad
2421,53,45-59,"['Nature', 'Art']",7,TRUE,Taj Mahal,"['Eiffel Tower', 'Machu Picchu', 'Taj Mahal']",8,2421000,1.5,2.78,92,4.1,3,Accesibilidad
2422,66,60+,"['History', 'Nature', 'Architecture']",4,TRUE,Colosseum,"['Taj Mahal', 'Colosseum']",4,2422000,3.9,4,94,4.5,4,Accesibilidad
2423,63,60+,"['Architecture', 'History', 'Nature']",3,TRUE,Colosseum,"['Eiffel Tower', 'Great Wall of China']",5,2423000,3.6,3.95,97,4.7,4,Accesibilidad
2424,30,25-34,"['Nature', 'Architecture', 'History']",7,FALSE,Great Wall of China,['Taj Mahal'],3,2424000,1.3,2.58,99,4,3,Sin Accesibilidad
2425,69,60+,"['Cultural', 'History']",5,TRUE,Eiffel Tower,['Machu Picchu'],3,2425000,2.3,3.19,87,4.4,3,Accesibilidad
2426,52,45-59,['Nature'],5,TRUE,Colosseum,"['Machu Picchu', 'Colosseum', 'Eiffel Tower']",6,2426000,1.7,1.96,89,4.5,3,Accesibilidad
